,EmployeeNumber,Age,Tenure,Turnover,HourlyRate,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
7578,7579,38,8,No,29.15,40,Salary,57337.6,37.0,Human Resources,Male,Married,5.0,9.0,Mail Check,Yes
7579,7580,36,1,Yes,31.07,40,Salary,122304.35966790037,40.0,Marketing,Male,Married,2.0,6.0,Mail Check,Yes
7580,7581,43,19,No,75.12,40,Salary,156249.6,90.0,Manufacturing,Female,Married,4.0,9.0,Mail Check,Yes
7581,7582,58,10,No,45.51,40,Salary,94660.8,86.0,Sales,Female,Single,6.0,12.0,Mail Check,
7582,7583,53,17,Yes,34.61,40,Salary,73388.8,40.0,Marketing,Male,Single,4.0,16.0,Mail Check,Yes
7583,7584,49,7,No,41.99,40,Salary,87339.2,57.73669908466819,Manufacturing,Male,Single,5.0,9.0,Mail Check,Yes
7584,7585,46,12,Yes,56.47,40,Salary,117457.6,36.0,Sales,Male,Single,7.0,14.0,Mail Check,
7585,7586,32,5,No,28.52,40,Salary,38521.6,88.0,Research,Male,Single,1.0,18.0,Mail Check,Yes
7586,7587,60,11,Yes,44.6,40,Salary,92768.0,27.0,Marketing,Male,Married,7.0,23.0,Direct Deposit,Yes
7587,7588,30,3,Yes,22.78,40,Salary,47382.4,57.7366990846682,Human Resources,Male,Single,3.0,17.0,Mail Check,Yes
7588,7589,43,18,No,69.55,40,Salary,144664.0,57.73669908466819,Human Resources,Female,Single,6.0,14.9435790506562,Mail Check,
7589,7590,52,12,No,83.89,40,Salary,174491.2,68.0,Information Technology,Female,Divorced,3.0,7.0,Mail Check,Yes
7590,7591,37,4,Yes,43.47,40,Salary,90417.6,59.0,Marketing,Female,Single,3.0,21.0,Mail Check,Yes
7591,7592,51,12,No,83.1,40,Salary,172848.0,51.0,Sales,Female,Married,4.0,15.0,Mail Check,Yes
7592,7593,39,2,Yes,28.11,40,Salary,37668.8,65.0,Research,Male,Single,4.219985164776942,9.0,Mail Check,Yes
7593,7594,52,8,No,46.65,40,Salary,97032.0,57.7366990846682,Research,Male,Married,1.0,20.0,Mail Check,Yes
7594,7595,37,10,Yes,72.34,40,Salary,150467.2,37.0,Sales,Female,Divorced,3.0,12.0,Mail Check,Yes
7595,7596,53,11,No,69.46,40,Salary,144476.8,86.0,Research,Female,Single,4.0,23.0,Mail Check,
7596,7597,34,4,No,25.15,40,Salary,52312.0,88.0,Human Resources,Female,Divorced,4.0,24.0,Mail Check,Yes
7597,7598,53,16,No,91.76,40,Salary,330860.8,41.0,Sales,Male,Divorced,2.0,9.0,Mail Check,Yes
7598,7599,40,6,No,26.81,40,Salary,55764.8,55.0,Human Resources,Male,Married,3.0,23.0,Mail Check,Yes
7599,7600,47,17,No,81.83,40,Salary,170206.4,57.73669908466819,Marketing,Female,Single,8.0,17.0,Mail Check,
7600,7601,47,9,Yes,89.77,40,Salary,286721.6,57.73669908466819,Manufacturing,Female,Single,2.0,14.9435790506562,Mail Check,
7601,7602,35,10,Yes,26.65,40,Salary,55432.0,63.0,Research,Male,Divorced,5.0,16.0,Mail Check,
7602,7603,31,8,Yes,28.47,40,Salary,38417.6,57.73669908466819,Healthcare,Male,Married,1.0,7.0,Mail Check,
7603,7604,61,19,Yes,74.73,40,Salary,155438.4,84.0,Laboratory,Female,Married,4.0,13.0,Direct Deposit,Yes
7604,7605,37,3,No,33.21,40,Salary,39956.8,76.0,Information Technology,Female,Single,4.0,11.0,Mail Check,Yes
7605,7606,34,3,No,28.53,40,Salary,59342.4,57.0,Healthcare,Female,Married,3.0,9.0,Mail Check,Yes
7606,7607,43,9,Yes,42.59,40,Salary,88587.2,68.0,Laboratory,Female,Divorced,2.0,7.0,Mail Check,Yes
7607,7608,32,1,Yes,24.07,40,Salary,50065.6,38.0,Healthcare,Male,Married,1.0,13.0,Direct Deposit,
7608,7609,42,6,Yes,49.27,40,Salary,102481.6,57.73669908466819,Marketing,Female,Divorced,4.219985164776942,14.0,Mail Check,Yes
7609,7610,38,3,Yes,64.77,40,Salary,134721.6,92.0,Information Technology,Male,Married,6.0,8.0,Mail Check,Yes
7610,7611,44,9,Yes,77.64,40,Salary,161491.2,57.7366990846682,Human Resources,Female,Married,1.0,25.0,Mail Check,Yes
7611,7612,48,16,Yes,75.94,40,Salary,157955.2,57.0,Laboratory,Female,Divorced,9.0,10.0,Mail Check,Yes
7612,7613,44,15,Yes,31.96,40,Salary,66476.8,91.0,Information Technology,Male,Divorced,2.0,9.0,Mail Check,Yes
7613,7614,37,2,Yes,29.65,40,Salary,61672.0,57.73669908466819,Research,Male,Divorced,2.0,14.9435790506562,Mail Check,
7614,7615,32,9,No,22.74,40,Salary,47299.2,63.0,Laboratory,Male,Divorced,3.0,14.9435790506562,Mail Check,
7615,7616,45,7,Yes,77.53,40,Salary,161262.4,26.0,Laboratory,Male,Single,5.0,11.0,Mail Check,
7616,7617,46,8,Yes,36.88,40,Salary,76710.4,51.0,Information Technology,Male,Married,3.0,24.0,Direct Deposit,Yes
7617,7618,49,10,No,44.39,40,Salary,92331.2,24.0,Manufacturing,Female,Single,8.0,6.0,Mail Check,
7618,7619,43,20,No,80.23,40,Salary,166878.4,57.7366990846682,Research,Female,Married,7.0,24.0,Mail Check,Yes
7619,7620,43,12,Yes,64.15,40,Salary,133432.0,57.73669908466819,Manufacturing,Female,Single,4.0,8.0,Mail Check,
7620,7621,57,15,Yes,71.44,40,Salary,148595.2,95.0,Human Resources,Female,Married,8.0,19.0,Mail Check,Yes
7621,7622,56,20,Yes,54.08,40,Salary,112486.4,57.7366990846682,Sales,Female,Single,6.0,16.0,Mail Check,
7622,7623,55,13,No,88.17,40,Salary,283393.6,57.73669908466819,Human Resources,Female,Divorced,5.0,7.0,Mail Check,Yes
7623,7624,38,6,No,72.54,40,Salary,150883.2,66.0,Marketing,Female,Divorced,5.0,9.0,Mail Check,Yes
7624,7625,57,16,No,78.94,40,Salary,164335.2,97.0,Research,Female,Single,4.219985164776942,14.9435790506562,Mail Check,
7625,7626,37,5,Yes,33.33,40,Salary,69035.2,57.73669908466819,Manufacturing,Female,Married,5.0,14.9435790506562,Mail Check,Yes
7626,7627,50,9,Yes,69.23,40,Salary,143998.4,57.73669908466819,Research,Male,Married,8.0,19.0,Mail Check,Yes
7627,7628,59,15,Yes,64.5,40,Salary,134160.0,82.0,Sales,Female,Married,5.0,19.0,Direct Deposit,Yes
7628,7629,23,1,Yes,20.59,40,Salary,42827.2,57.73669908466819,Sales,Female,Married,3.0,12.0,Mail Check,
7629,7630,34,10,Yes,27.32,40,Salary,56825.6,26.0,Laboratory,Male,Married,6.0,25.0,Mail Check,Yes
7630,7631,37,4,Yes,47.04,40,Salary,97843.2,93.0,Laboratory,Female,Married,2.0,5.0,Mail Check,Yes
7631,7632,33,2,Yes,24.71,40,Salary,51396.8,41.0,Human Resources,Male,Divorced,4.0,8.0,Direct Deposit,Yes
7632,7633,47,7,No,90.48,40,Salary,288338.4,27.0,Research,Prefer Not to Answer,Married,7.0,14.9435790506562,Mail Check,Yes
7633,7634,53,13,Yes,31.8,40,Salary,66144.0,57.73669908466819,Manufacturing,Male,Divorced,6.0,15.0,Mail Check,Yes
7634,7635,61,19,No,36.71,40,Salary,76356.8,57.73669908466819,Marketing,Male,Married,9.0,15.0,Mail Check,Yes
7635,7636,40,10,Yes,38.23,40,Salary,79528.4,75.0,Marketing,Female,Single,2.0,14.9435790506562,Mail Check,Yes
7636,7637,55,18,No,31.49,40,Salary,65499.2,98.0,Laboratory,Female,Divorced,5.0,19.0,Mail Check,Yes
7637,7638,42,1,Yes,64.98,40,Salary,135158.4,60.0,Information Technology,Female,Married,6.0,14.9435790506562,Direct Deposit,Yes
7638,7639,54,8,Yes,96.88,40,Salary,201510.4,50.0,Sales,Male,Divorced,8.0,20.0,Mail Check,Yes
7639,7640,46,13,Yes,31.58,40,Salary,65686.4,26.0,Manufacturing,Female,Divorced,7.0,10.0,Mail Check,Yes
7640,7641,42,6,Yes,85.74,40,Salary,178339.2,20.0,Marketing,Male,Single,2.0,14.9435790506562,Direct Deposit,
7641,7642,37,8,No,97.65,40,Salary,203112.0,38.0,Laboratory,Male,Divorced,3.0,16.0,Mail Check,Yes
7642,7643,39,4,Yes,27.1,40,Salary,56368.0,98.0,Manufacturing,Male,Divorced,1.0,10.0,Mail Check,Yes
7643,7644,39,7,No,29.28,40,Salary,60902.4,70.0,Laboratory,Female,Divorced,4.219985164776942,24.0,Mail Check,Yes
7644,7645,44,17,Yes,43.93,40,Salary,91374.4,57.73669908466819,Human Resources,Male,Divorced,9.0,6.0,Direct Deposit,Yes
7645,7646,45,5,No,42.59,40,Salary,88587.2,25.0,Human Resources,Female,Married,2.0,18.0,Mail Check,Yes
7646,7647,42,7,No,37.08,40,Salary,77126.4,64.0,Research,Female,Married,9.0,7.0,Mail Check,Yes
7647,7648,61,15,No,82.14,40,Salary,170851.2,93.0,Sales,Female,Divorced,1.0,18.0,Mail Check,Yes
7648,7649,33,10,Yes,29.21,40,Salary,59001.6,57.7366990846682,Information Technology,Male,Single,1.0,8.0,Direct Deposit,Yes
7649,7650,45,20,Yes,73.02,40,Salary,152881.6,66.0,Marketing,Female,Single,4.0,21.0,Mail Check,
7650,7651,40,3,Yes,57.36,40,Salary,133308.8,70.0,Laboratory,Female,Divorced,1.0,14.9435790506562,Mail Check,Yes
7651,7652,48,12,Yes,35.96,40,Salary,74796.8,59.0,Laboratory,Female,Divorced,3.0,19.0,Direct Deposit,Yes
7652,7653,49,16,No,47.01,40,Salary,97780.8,67.0,Marketing,Female,Single,6.0,15.0,Direct Deposit,
7653,7654,40,5,Yes,91.13,40,Salary,289550.4,67.0,Manufacturing,Female,Single,1.0,17.0,Direct Deposit,
7654,7655,44,8,Yes,79.99,40,Salary,166379.2,77.0,Information Technology,Male,Divorced,7.0,18.0,Mail Check,Yes
7655,7656,56,6,No,32.32,40,Salary,67225.6,36.0,Sales,Male,Divorced,9.0,6.0,Mail Check,Yes
7656,7657,43,19,No,85.33,40,Salary,177335.2,57.73669908466819,Sales,Female,Single,4.219985164776942,22.0,Mail Check,
7657,7658,59,5,Yes,36.33,40,Salary,75566.4,63.0,Healthcare,Male,Married,2.0,24.0,Mail Check,Yes
7658,7659,54,14,Yes,33.17,40,Salary,68993.6,57.73669908466819,Sales,Female,Single,8.0,7.0,Direct Deposit,Yes
7659,7660,36,4,No,28.3,40,Salary,58864.0,38.0,Laboratory,Female,Single,6.0,10.0,Mail Check,Yes
7660,7661,57,20,No,34.55,40,Salary,72864.0,57.73669908466819,Marketing,Male,Married,9.0,8.0,Direct Deposit,Yes
7661,7662,33,1,No,28.71,40,Salary,59716.8,51.0,Manufacturing,Male,Married,5.0,14.0,Mail Check,Yes
7662,7663,39,1,Yes,49.17,40,Salary,102273.6,20.0,Manufacturing,Female,Married,9.0,17.0,Mail Check,Yes
7663,7664,39,6,No,28.83,40,Salary,39166.4,51.0,Marketing,Male,Married,6.0,14.9435790506562,Mail Check,
7664,7665,60,19,No,71.1,40,Salary,147888.0,92.0,Information Technology,Female,Divorced,2.0,25.0,Mail Check,Yes
7665,7666,55,8,No,68.43,40,Salary,142334.4,45.0,Human Resources,Female,Divorced,8.0,6.0,Direct Deposit,Yes
7666,7667,57,8,Yes,42.75,40,Salary,88920.0,57.73669908466819,Information Technology,Male,Married,8.0,5.0,Mail Check,Yes
7667,7668,47,15,Yes,94.28,40,Salary,335894.4,57.73669908466819,Information Technology,Female,Single,6.0,19.0,Mail Check,
7668,7669,24,1,Yes,20.9,40,Salary,43472.0,57.73669908466819,Laboratory,Female,Single,1.0,16.0,Mail Check,Yes
7669,7670,37,10,Yes,86.81,40,Salary,280564.8,88.0,Healthcare,Prefer Not to Answer,Married,3.0,21.0,Direct Deposit,Yes
7670,7671,33,3,Yes,28.15,40,Salary,58552.0,44.0,Research,Female,Married,5.0,14.0,Direct Deposit,Yes
7671,7672,27,2,No,22.31,40,Salary,46404.8,57.73669908466819,Sales,Female,Single,3.0,11.0,Mail Check,Yes
7672,7673,30,8,Yes,26.63,40,Salary,55390.4,57.7366990846682,Research,Female,Married,3.0,21.0,Direct Deposit,Yes
7673,7674,49,6,Yes,33.43,40,Salary,69534.4,65.0,Information Technology,Female,Divorced,1.0,14.0,Mail Check,Yes
7674,7675,50,11,No,46.92,40,Salary,97593.6,76.0,Sales,Male,Divorced,9.0,20.0,Mail Check,Yes
7675,7676,26,3,No,21.69,40,Salary,45115.2,31.0,Manufacturing,Female,Married,2.0,6.0,Mail Check,Yes
7676,7677,33,9,Yes,30.91,40,Salary,64292.8,57.73669908466819,Human Resources,Female,Married,6.0,11.0,Mail Check,Yes
7677,7678,24,1,Yes,22.58,40,Salary,46966.4,64.0,Sales,Female,Single,1.0,5.0,Mail Check,Yes
7678,7679,55,9,Yes,97.99,40,Salary,203833.2,96.0,Laboratory,Female,Divorced,5.0,11.0,Direct Deposit,Yes
7679,7680,47,8,Yes,82.09,40,Salary,170747.2,57.73669908466819,Manufacturing,Male,Divorced,7.0,23.0,Mail Check,Yes
7680,7681,37,3,Yes,46.37,40,Salary,96449.6,46.0,Sales,Male,Married,2.0,25.0,Direct Deposit,Yes
7681,7682,39,8,Yes,81.89,40,Salary,170331.2,74.0,Information Technology,Female,Divorced,2.0,16.0,Direct Deposit,Yes
7682,7683,45,7,No,88.83,40,Salary,284766.4,47.0,Research,Female,Single,4.219985164776942,17.0,Mail Check,
7683,7684,52,17,No,34.09,40,Salary,70907.2,91.0,Sales,Male,Divorced,7.0,21.0,Mail Check,Yes
7684,7685,33,5,No,27.01,40,Salary,56280.8,34.0,Human Resources,Female,Married,1.0,7.0,Mail Check,Yes
7685,7686,30,7,No,23.17,40,Salary,48333.6,40.0,Healthcare,Female,Single,3.0,20.0,Mail Check,Yes
7686,7687,40,2,Yes,58.58,40,Salary,122846.4,57.73669908466819,Marketing,Male,Divorced,7.0,9.0,Mail Check,Yes
7687,7688,46,20,Yes,38.76,40,Salary,80620.8,30.0,Marketing,Male,Divorced,3.0,17.0,Mail Check,Yes
7688,7689,49,13,No,76.86,40,Salary,159868.8,82.0,Healthcare,Female,Married,3.0,10.0,Mail Check,Yes
7689,7690,37,10,Yes,55.51,40,Salary,115460.8,96.0,Information Technology,Female,Married,6.0,14.9435790506562,Direct Deposit,Yes
7690,7691,58,7,No,55.2,40,Salary,114816.0,57.73669908466819,Human Resources,Male,Married,1.0,15.0,Mail Check,Yes
7691,7692,35,6,No,28.34,40,Salary,38147.2,53.0,Healthcare,Female,Married,1.0,20.0,Mail Check,
7692,7693,50,14,Yes,36.91,40,Salary,76772.8,62.0,Information Technology,Male,Single,6.0,16.0,Direct Deposit,Yes
7693,7694,23,1,No,22.51,40,Salary,46820.8,71.0,Manufacturing,Male,Married,1.0,23.0,Direct Deposit,Yes
7694,7695,42,3,No,91.9,40,Salary,331152.0,93.0,Laboratory,Female,Divorced,5.0,8.0,Mail Check,Yes
7695,7696,46,14,Yes,41.07,40,Salary,85425.6,45.0,Manufacturing,Female,Single,5.0,14.9435790506562,Mail Check,Yes
7696,7697,46,7,No,71.33,40,Salary,148366.4,78.0,Manufacturing,Male,Married,1.0,18.0,Mail Check,Yes
7697,7698,25,3,No,22.39,40,Salary,46571.2,88.0,Information Technology,Female,Married,3.0,15.0,Direct Deposit,Yes
7698,7699,58,8,No,34.58,40,Salary,73326.4,61.0,Research,Female,Single,8.0,19.0,Mail Check,Yes
7699,7700,57,8,Yes,81.05,40,Salary,168584.0,47.0,Healthcare,Male,Single,2.0,12.0,Mail Check,
7700,7701,25,3,No,20.7,40,Salary,43056.0,62.0,Manufacturing,Female,Single,1.0,21.0,Direct Deposit,Yes
7701,7702,40,8,No,49.53,40,Salary,103022.4,57.73669908466819,Manufacturing,Male,Single,4.219985164776942,14.9435790506562,Mail Check,
7702,7703,39,8,No,96.31,40,Salary,200324.8,57.73669908466819,Sales,Female,Divorced,3.0,16.0,Direct Deposit,Yes
7703,7704,25,3,Yes,21.47,40,Salary,44657.6,48.0,Sales,Male,Single,3.0,13.0,Mail Check,Yes
7704,7705,59,6,Yes,58.29,40,Salary,121243.2,57.73669908466819,Human Resources,Male,Single,7.0,25.0,Mail Check,
7705,7706,25,3,Yes,22.24,40,Salary,46259.2,57.73669908466819,Healthcare,Female,Single,1.0,14.0,Direct Deposit,Yes
7706,7707,40,10,Yes,73.43,40,Salary,152734.4,42.0,Marketing,Prefer Not to Answer,Single,5.0,16.0,Mail Check,
7707,7708,56,12,Yes,70.23,40,Salary,146078.4,88.0,Manufacturing,Female,Divorced,8.0,14.9435790506562,Mail Check,Yes
7708,7709,59,6,No,96.33,40,Salary,200366.4,22.0,Human Resources,Female,Single,1.0,23.0,Mail Check,
7709,7710,39,7,Yes,91.78,40,Salary,330902.4,38.0,Healthcare,Female,Divorced,7.0,13.0,Mail Check,Yes
7710,7711,44,8,Yes,94.59,40,Salary,336747.2,40.0,Information Technology,Female,Single,9.0,25.0,Mail Check,
7711,7712,42,7,No,61.93,40,Salary,128814.4,57.73669908466819,Human Resources,Male,Divorced,2.0,8.0,Mail Check,Yes
7712,7713,31,10,Yes,26.28,40,Salary,54454.4,57.7366990846682,Manufacturing,Male,Single,2.0,16.0,Mail Check,Yes
7713,7714,44,12,Yes,36.63,40,Salary,76330.4,20.0,Healthcare,Male,Divorced,7.0,15.0,Mail Check,Yes
7714,7715,28,2,No,24.2,40,Salary,50336.0,26.0,Manufacturing,Female,Divorced,3.0,23.0,Direct Deposit,Yes
7715,7716,45,19,No,39.49,40,Salary,82139.2,34.0,Sales,Female,Married,1.0,14.9435790506562,Mail Check,Yes
7716,7717,24,1,Yes,22.11,40,Salary,45988.8,56.0,Human Resources,Female,Single,1.0,14.9435790506562,Mail Check,
7717,7718,46,8,Yes,64.53,40,Salary,134222.4,23.0,Manufacturing,Female,Married,5.0,13.0,Mail Check,Yes
7718,7719,45,8,No,85.08,40,Salary,176966.4,72.0,Manufacturing,Female,Divorced,2.0,20.0,Direct Deposit,Yes
7719,7720,37,4,No,29.68,40,Salary,61734.4,57.0,Research,Male,Divorced,5.0,14.9435790506562,Mail Check,
7720,7721,48,20,Yes,34.88,40,Salary,72550.4,40.0,Research,Male,Married,4.219985164776942,14.0,Mail Check,Yes
7721,7722,61,13,Yes,33.06,40,Salary,39644.8,67.0,Sales,Male,Married,1.0,6.0,Mail Check,
7722,7723,46,17,No,67.49,40,Salary,140379.2,42.0,Marketing,Female,Married,4.219985164776942,14.9435790506562,Mail Check,Yes
7723,7724,32,1,No,27.44,40,Salary,57075.2,57.73669908466819,Healthcare,Female,Divorced,3.0,14.9435790506562,Mail Check,Yes
7724,7725,58,17,No,31.59,40,Salary,65707.2,63.0,Research,Female,Married,8.0,14.9435790506562,Mail Check,Yes
7725,7726,41,2,No,33.61,40,Salary,69908.8,44.0,Marketing,Female,Divorced,1.0,13.0,Mail Check,Yes
7726,7727,48,20,No,73.05,40,Salary,153344.0,25.0,Marketing,Female,Single,2.0,16.0,Mail Check,
7727,7728,36,7,Yes,27.58,40,Salary,57366.4,57.73669908466819,Laboratory,Female,Married,2.0,21.0,Mail Check,Yes
7728,7729,37,8,Yes,48.01,40,Salary,99860.8,73.0,Marketing,Male,Divorced,3.0,16.0,Mail Check,Yes
7729,7730,36,2,Yes,27.96,40,Salary,58156.8,53.0,Research,Female,Single,2.0,10.0,Mail Check,Yes
7730,7731,59,8,Yes,37.17,40,Salary,77313.6,68.0,Sales,Male,Divorced,8.0,10.0,Mail Check,Yes
7731,7732,32,5,No,24.59,40,Salary,51147.2,57.73669908466819,Laboratory,Female,Divorced,3.0,6.0,Direct Deposit,
7732,7733,37,5,Yes,26.48,40,Salary,55078.4,66.0,Marketing,Female,Single,3.0,7.0,Mail Check,Yes
7733,7734,59,14,Yes,96.93,40,Salary,201614.4,92.0,Human Resources,Female,Single,1.0,14.9435790506562,Direct Deposit,
7734,7735,61,20,No,70.77,40,Salary,147201.6,39.0,Laboratory,Female,Married,2.0,5.0,Mail Check,Yes
7735,7736,59,20,No,45.52,40,Salary,94681.6,30.0,Manufacturing,Male,Married,3.0,5.0,Mail Check,Yes
7736,7737,40,8,Yes,32.66,40,Salary,67932.8,89.0,Information Technology,Female,Single,8.0,12.0,Mail Check,Yes
7737,7738,40,2,No,30.82,40,Salary,64105.6,75.0,Sales,Male,Married,2.0,15.0,Mail Check,Yes
7738,7739,38,8,No,87.52,40,Salary,282041.6,47.0,Research,Male,Married,3.0,14.0,Mail Check,Yes
7739,7740,39,8,Yes,65.57,40,Salary,136385.6,50.0,Marketing,Female,Married,2.0,17.0,Mail Check,Yes
7740,7741,27,6,Yes,21.07,40,Salary,43825.6,92.0,Sales,Female,Married,1.0,12.0,Mail Check,Yes
7741,7742,40,3,Yes,28.01,40,Salary,58260.8,72.0,Human Resources,Female,Divorced,3.0,14.9435790506562,Mail Check,Yes
7742,7743,47,13,No,97.35,40,Salary,202488.0,61.0,Sales,Female,Divorced,4.219985164776942,21.0,Direct Deposit,Yes
7743,7744,51,7,Yes,32.26,40,Salary,67100.8,84.0,Research,Female,Married,8.0,11.0,Mail Check,Yes
7744,7745,46,20,Yes,32.87,40,Salary,68369.6,57.73669908466819,Research,Male,Married,4.219985164776942,12.0,Mail Check,Yes
7745,7746,36,5,No,27.35,40,Salary,56888.0,57.73669908466819,Healthcare,Female,Single,3.0,7.0,Mail Check,Yes
7746,7747,40,6,No,73.96,40,Salary,153836.8,57.73669908466819,Sales,Male,Single,6.0,21.0,Direct Deposit,
7747,7748,40,7,Yes,29.86,40,Salary,62108.8,31.0,Manufacturing,Male,Married,3.0,20.0,Direct Deposit,Yes
7748,7749,50,5,No,93.55,40,Salary,334584.0,95.0,Laboratory,Female,Married,1.0,12.0,Direct Deposit,Yes
7749,7750,51,6,Yes,62.2,40,Salary,129376.0,35.0,Marketing,Female,Single,4.0,13.0,Mail Check,
7750,7751,37,8,No,47.15,40,Salary,98072.0,27.0,Information Technology,Female,Divorced,6.0,15.0,Mail Check,Yes
7751,7752,45,14,Yes,33.39,40,Salary,69451.2,57.73669908466819,Marketing,Female,Divorced,6.0,9.0,Mail Check,
7752,7753,57,20,No,73.41,40,Salary,152692.8,57.7366990846682,Healthcare,Female,Married,4.0,18.0,Direct Deposit,Yes
7753,7754,41,10,No,67.78,40,Salary,140982.4,57.7366990846682,Research,Female,Married,5.0,17.0,Mail Check,Yes
7754,7755,36,4,No,34.01,40,Salary,70740.8,39.0,Research,Female,Divorced,5.0,20.0,Mail Check,Yes
7755,7756,36,1,Yes,60.32,40,Salary,125465.6,57.73669908466819,Marketing,Female,Single,4.0,7.0,Mail Check,
7756,7757,34,8,Yes,23.78,40,Salary,49462.4,22.0,Manufacturing,Male,Single,6.0,21.0,Mail Check,Yes
7757,7758,56,14,No,86.43,40,Salary,179774.4,57.7366990846682,Marketing,Female,Divorced,7.0,25.0,Mail Check,Yes
7758,7759,49,6,No,60.22,40,Salary,125257.6,57.7366990846682,Healthcare,Female,Single,6.0,14.0,Mail Check,
7759,7760,32,5,No,28.08,40,Salary,37606.4,33.0,Laboratory,Female,Married,1.0,22.0,Mail Check,
7760,7761,37,5,Yes,32.59,40,Salary,67787.2,95.0,Information Technology,Male,Married,1.0,5.0,Mail Check,Yes
7761,7762,59,16,No,66.66,40,Salary,138652.8,80.0,Research,Male,Married,7.0,13.0,Mail Check,Yes
7762,7763,58,20,Yes,87.65,40,Salary,282312.0,25.0,Human Resources,Female,Divorced,2.0,25.0,Mail Check,Yes
7763,7764,43,7,Yes,78.34,40,Salary,162947.2,27.0,Sales,Female,Divorced,7.0,5.0,Mail Check,Yes
7764,7765,60,18,Yes,83.16,40,Salary,172972.8,57.73669908466819,Manufacturing,Female,Divorced,7.0,19.0,Mail Check,Yes
7765,7766,38,4,Yes,34.7,40,Salary,72176.0,72.0,Manufacturing,Female,Married,2.0,11.0,Direct Deposit,Yes
7766,7767,61,15,Yes,74.14,40,Salary,154211.2,40.0,Research,Female,Single,5.0,6.0,Mail Check,
7767,7768,51,19,No,80.85,40,Salary,168168.0,77.0,Healthcare,Female,Divorced,9.0,18.0,Mail Check,Yes
7768,7769,52,11,Yes,43.49,40,Salary,90459.2,89.0,Healthcare,Male,Divorced,9.0,20.0,Mail Check,Yes
7769,7770,57,20,Yes,75.75,40,Salary,157560.0,77.0,Marketing,Female,Divorced,4.0,10.0,Mail Check,Yes
7770,7771,57,10,Yes,41.54,40,Salary,86403.2,26.0,Research,Female,Single,3.0,12.0,Direct Deposit,Yes
7771,7772,39,4,No,25.85,40,Salary,53768.0,57.73669908466819,Sales,Male,Married,6.0,13.0,Direct Deposit,
7772,7773,58,15,Yes,62.63,40,Salary,130270.4,57.73669908466819,Manufacturing,Male,Divorced,3.0,14.9435790506562,Mail Check,Yes
7773,7774,55,5,No,37.54,40,Salary,78083.2,57.73669908466819,Marketing,Female,Single,5.0,14.9435790506562,Mail Check,Yes
7774,7775,39,5,No,32.43,40,Salary,67454.4,32.0,Human Resources,Female,Married,7.0,23.0,Mail Check,Yes
7775,7776,42,4,No,34.92,40,Salary,72633.6,87.0,Research,Female,Married,9.0,25.0,Mail Check,Yes
7776,7777,33,1,Yes,23.56,40,Salary,49004.8,24.0,Information Technology,Female,Divorced,6.0,14.9435790506562,Mail Check,Yes
7777,7778,33,8,Yes,23.56,40,Salary,49004.8,51.0,Information Technology,Female,Divorced,3.0,8.0,Direct Deposit,Yes
7778,7779,43,15,No,41.75,40,Salary,86840.0,57.7366990846682,Laboratory,Male,Single,6.0,19.0,Direct Deposit,Yes
7779,7780,45,5,No,33.66,40,Salary,40892.8,28.0,Laboratory,Female,Married,2.0,12.0,Mail Check,
7780,7781,56,12,No,76.11,40,Salary,158308.8,33.0,Healthcare,Female,Single,6.0,12.0,Mail Check,
7781,7782,59,5,No,53.23,40,Salary,110728.4,91.0,Manufacturing,Female,Married,2.0,7.0,Mail Check,Yes
7782,7783,34,7,No,22.94,40,Salary,47715.2,90.0,Marketing,Female,Single,5.0,7.0,Mail Check,Yes
7783,7784,38,2,No,91.17,40,Salary,289633.6,63.0,Sales,Female,Married,4.0,14.9435790506562,Direct Deposit,Yes
7784,7785,55,11,Yes,78.76,40,Salary,163820.8,71.0,Manufacturing,Female,Married,9.0,17.0,Mail Check,Yes
7785,7786,50,20,Yes,73.06,40,Salary,153364.8,57.73669908466819,Human Resources,Female,Married,3.0,9.0,Mail Check,Yes
7786,7787,48,7,No,31.44,40,Salary,65395.2,97.0,Manufacturing,Male,Single,4.219985164776942,5.0,Mail Check,Yes
7787,7788,56,8,No,34.57,40,Salary,73305.6,81.0,Sales,Female,Married,4.219985164776942,19.0,Mail Check,Yes
7788,7789,55,9,Yes,33.38,40,Salary,40310.4,59.0,Sales,Male,Divorced,4.219985164776942,21.0,Mail Check,
7789,7790,26,3,No,17.34,40,Salary,36067.2,42.0,Marketing,Female,Single,3.0,18.0,Mail Check,Yes
7790,7791,31,6,No,23.31,40,Salary,48484.8,57.7366990846682,Sales,Male,Single,2.0,18.0,Mail Check,Yes
